,Unnamed: 0,file_name,dl_mapping_code,dl_name,bbox,cropped_fname
1040,1040,K-004543-012420-016548-024850_0_2_0_2_75_000_200.png,K-024850,놀텍정 10mg,"[585, 757, 244, 236]",K-004543-012420-016548-024850_0_2_0_2_75_000_200.png-K-024850-1040.png
1041,1041,K-004543-012420-016548-024850_0_2_0_2_90_000_200.png,K-024850,놀텍정 10mg,"[615, 794, 245, 233]",K-004543-012420-016548-024850_0_2_0_2_90_000_200.png-K-024850-1041.png
1042,1042,K-004543-012420-016548-033208_0_2_0_2_70_000_200.png,K-004543,에어탈정(아세클로페낙),"[640, 897, 216, 212]",K-004543-012420-016548-033208_0_2_0_2_70_000_200.png-K-004543-1042.png
1043,1043,K-004543-012420-016548-033208_0_2_0_2_75_000_200.png,K-004543,에어탈정(아세클로페낙),"[129, 163, 202, 195]",K-004543-012420-016548-033208_0_2_0_2_75_000_200.png-K-004543-1043.png
1044,1044,K-004543-012420-016548-033208_0_2_0_2_90_000_200.png,K-004543,에어탈정(아세클로페낙),"[145, 166, 207, 202]",K-004543-012420-016548-033208_0_2_0_2_90_000_200.png-K-004543-1044.png
1045,1045,K-004543-012420-016548-033208_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[167, 902, 193, 186]",K-004543-012420-016548-033208_0_2_0_2_70_000_200.png-K-012420-1045.png
1046,1046,K-004543-012420-016548-033208_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[605, 181, 181, 179]",K-004543-012420-016548-033208_0_2_0_2_75_000_200.png-K-012420-1046.png
1047,1047,K-004543-012420-016548-033208_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[632, 184, 184, 178]",K-004543-012420-016548-033208_0_2_0_2_90_000_200.png-K-012420-1047.png
1048,1048,K-004543-012420-016548-033208_0_2_0_2_70_000_200.png,K-016548,가바토파정 100mg,"[658, 286, 230, 222]",K-004543-012420-016548-033208_0_2_0_2_70_000_200.png-K-016548-1048.png
1049,1049,K-004543-012420-016548-033208_0_2_0_2_75_000_200.png,K-016548,가바토파정 100mg,"[69, 747, 235, 232]",K-004543-012420-016548-033208_0_2_0_2_75_000_200.png-K-016548-1049.png
1050,1050,K-004543-012420-016548-033208_0_2_0_2_90_000_200.png,K-016548,가바토파정 100mg,"[101, 787, 235, 231]",K-004543-012420-016548-033208_0_2_0_2_90_000_200.png-K-016548-1050.png
1051,1051,K-004543-012420-016548-033208_0_2_0_2_70_000_200.png,K-033208,에스원엠프정 20mg,"[172, 292, 206, 197]",K-004543-012420-016548-033208_0_2_0_2_70_000_200.png-K-033208-1051.png
1052,1052,K-004543-012420-016548-033208_0_2_0_2_75_000_200.png,K-033208,에스원엠프정 20mg,"[594, 778, 213, 202]",K-004543-012420-016548-033208_0_2_0_2_75_000_200.png-K-033208-1052.png
1053,1053,K-004543-012420-016548-033208_0_2_0_2_90_000_200.png,K-033208,에스원엠프정 20mg,"[622, 811, 208, 202]",K-004543-012420-016548-033208_0_2_0_2_90_000_200.png-K-033208-1053.png
1054,1054,K-004543-012420-016548-044199_0_2_0_2_70_000_200.png,K-004543,에어탈정(아세클로페낙),"[641, 890, 217, 216]",K-004543-012420-016548-044199_0_2_0_2_70_000_200.png-K-004543-1054.png
1055,1055,K-004543-012420-016548-044199_0_2_0_2_75_000_200.png,K-004543,에어탈정(아세클로페낙),"[124, 166, 205, 198]",K-004543-012420-016548-044199_0_2_0_2_75_000_200.png-K-004543-1055.png
1056,1056,K-004543-012420-016548-044199_0_2_0_2_90_000_200.png,K-004543,에어탈정(아세클로페낙),"[142, 174, 210, 200]",K-004543-012420-016548-044199_0_2_0_2_90_000_200.png-K-004543-1056.png
1057,1057,K-004543-012420-016548-044199_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[169, 903, 191, 186]",K-004543-012420-016548-044199_0_2_0_2_70_000_200.png-K-012420-1057.png
1058,1058,K-004543-012420-016548-044199_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[602, 180, 182, 180]",K-004543-012420-016548-044199_0_2_0_2_75_000_200.png-K-012420-1058.png
1059,1059,K-004543-012420-016548-044199_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[630, 184, 184, 178]",K-004543-012420-016548-044199_0_2_0_2_90_000_200.png-K-012420-1059.png
1060,1060,K-004543-012420-016548-044199_0_2_0_2_70_000_200.png,K-016548,가바토파정 100mg,"[646, 264, 235, 223]",K-004543-012420-016548-044199_0_2_0_2_70_000_200.png-K-016548-1060.png
1061,1061,K-004543-012420-016548-044199_0_2_0_2_75_000_200.png,K-016548,가바토파정 100mg,"[77, 769, 238, 233]",K-004543-012420-016548-044199_0_2_0_2_75_000_200.png-K-016548-1061.png
1062,1062,K-004543-012420-016548-044199_0_2_0_2_90_000_200.png,K-016548,가바토파정 100mg,"[110, 812, 235, 228]",K-004543-012420-016548-044199_0_2_0_2_90_000_200.png-K-016548-1062.png
1063,1063,K-004543-012420-016548-044199_0_2_0_2_70_000_200.png,K-044199,케이캡정 50mg,"[153, 308, 283, 146]",K-004543-012420-016548-044199_0_2_0_2_70_000_200.png-K-044199-1063.png
1064,1064,K-004543-012420-016548-044199_0_2_0_2_75_000_200.png,K-044199,케이캡정 50mg,"[536, 816, 293, 147]",K-004543-012420-016548-044199_0_2_0_2_75_000_200.png-K-044199-1064.png
1065,1065,K-004543-012420-016548-044199_0_2_0_2_90_000_200.png,K-044199,케이캡정 50mg,"[567, 848, 285, 143]",K-004543-012420-016548-044199_0_2_0_2_90_000_200.png-K-044199-1065.png
1066,1066,K-004543-012420-016551-018110_0_2_0_2_70_000_200.png,K-004543,에어탈정(아세클로페낙),"[658, 865, 216, 214]",K-004543-012420-016551-018110_0_2_0_2_70_000_200.png-K-004543-1066.png
1067,1067,K-004543-012420-016551-018110_0_2_0_2_75_000_200.png,K-004543,에어탈정(아세클로페낙),"[112, 191, 205, 199]",K-004543-012420-016551-018110_0_2_0_2_75_000_200.png-K-004543-1067.png
1068,1068,K-004543-012420-016551-018110_0_2_0_2_90_000_200.png,K-004543,에어탈정(아세클로페낙),"[128, 201, 208, 201]",K-004543-012420-016551-018110_0_2_0_2_90_000_200.png-K-004543-1068.png
1069,1069,K-004543-012420-016551-018110_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[170, 894, 195, 187]",K-004543-012420-016551-018110_0_2_0_2_70_000_200.png-K-012420-1069.png
1070,1070,K-004543-012420-016551-018110_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[597, 188, 183, 179]",K-004543-012420-016551-018110_0_2_0_2_75_000_200.png-K-012420-1070.png
1071,1071,K-004543-012420-016551-018110_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[625, 191, 187, 178]",K-004543-012420-016551-018110_0_2_0_2_90_000_200.png-K-012420-1071.png
1072,1072,K-004543-012420-016551-018110_0_2_0_2_70_000_200.png,K-016551,동아가바펜틴정 800mg,"[586, 240, 285, 463]",K-004543-012420-016551-018110_0_2_0_2_70_000_200.png-K-016551-1072.png
1073,1073,K-004543-012420-016551-018110_0_2_0_2_75_000_200.png,K-016551,동아가바펜틴정 800mg,"[90, 515, 286, 494]",K-004543-012420-016551-018110_0_2_0_2_75_000_200.png-K-016551-1073.png
1074,1074,K-004543-012420-016551-018110_0_2_0_2_90_000_200.png,K-016551,동아가바펜틴정 800mg,"[118, 565, 288, 484]",K-004543-012420-016551-018110_0_2_0_2_90_000_200.png-K-016551-1074.png
1075,1075,K-004543-012420-016551-018110_0_2_0_2_70_000_200.png,K-018110,란스톤엘에프디티정 30mg,"[124, 220, 300, 294]",K-004543-012420-016551-018110_0_2_0_2_70_000_200.png-K-018110-1075.png
1076,1076,K-004543-012420-016551-018110_0_2_0_2_75_000_200.png,K-018110,란스톤엘에프디티정 30mg,"[553, 742, 305, 301]",K-004543-012420-016551-018110_0_2_0_2_75_000_200.png-K-018110-1076.png
1077,1077,K-004543-012420-016551-018110_0_2_0_2_90_000_200.png,K-018110,란스톤엘에프디티정 30mg,"[582, 783, 303, 289]",K-004543-012420-016551-018110_0_2_0_2_90_000_200.png-K-018110-1077.png
1078,1078,K-004543-012420-016551-019607_0_2_0_2_70_000_200.png,K-004543,에어탈정(아세클로페낙),"[639, 896, 217, 213]",K-004543-012420-016551-019607_0_2_0_2_70_000_200.png-K-004543-1078.png
1079,1079,K-004543-012420-016551-019607_0_2_0_2_75_000_200.png,K-004543,에어탈정(아세클로페낙),"[129, 163, 203, 197]",K-004543-012420-016551-019607_0_2_0_2_75_000_200.png-K-004543-1079.png
1080,1080,K-004543-012420-016551-019607_0_2_0_2_90_000_200.png,K-004543,에어탈정(아세클로페낙),"[146, 166, 208, 201]",K-004543-012420-016551-019607_0_2_0_2_90_000_200.png-K-004543-1080.png
1081,1081,K-004543-012420-016551-019607_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[140, 942, 192, 188]",K-004543-012420-016551-019607_0_2_0_2_70_000_200.png-K-012420-1081.png
1082,1082,K-004543-012420-016551-019607_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[627, 142, 182, 177]",K-004543-012420-016551-019607_0_2_0_2_75_000_200.png-K-012420-1082.png
1083,1083,K-004543-012420-016551-019607_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[656, 141, 186, 178]",K-004543-012420-016551-019607_0_2_0_2_90_000_200.png-K-012420-1083.png
1084,1084,K-004543-012420-016551-019607_0_2_0_2_70_000_200.png,K-016551,동아가바펜틴정 800mg,"[546, 197, 284, 459]",K-004543-012420-016551-019607_0_2_0_2_70_000_200.png-K-016551-1084.png
1085,1085,K-004543-012420-016551-019607_0_2_0_2_75_000_200.png,K-016551,동아가바펜틴정 800mg,"[131, 565, 283, 493]",K-004543-012420-016551-019607_0_2_0_2_75_000_200.png-K-016551-1085.png
1086,1086,K-004543-012420-016551-019607_0_2_0_2_90_000_200.png,K-016551,동아가바펜틴정 800mg,"[165, 612, 277, 488]",K-004543-012420-016551-019607_0_2_0_2_90_000_200.png-K-016551-1086.png
1087,1087,K-004543-012420-016551-019607_0_2_0_2_70_000_200.png,K-019607,스토가정 10mg,"[171, 324, 159, 151]",K-004543-012420-016551-019607_0_2_0_2_70_000_200.png-K-019607-1087.png
1088,1088,K-004543-012420-016551-019607_0_2_0_2_75_000_200.png,K-019607,스토가정 10mg,"[645, 801, 162, 158]",K-004543-012420-016551-019607_0_2_0_2_75_000_200.png-K-019607-1088.png
1089,1089,K-004543-012420-016551-019607_0_2_0_2_90_000_200.png,K-019607,스토가정 10mg,"[672, 830, 157, 155]",K-004543-012420-016551-019607_0_2_0_2_90_000_200.png-K-019607-1089.png
1090,1090,K-004543-012420-016551-021771_0_2_0_2_70_000_200.png,K-004543,에어탈정(아세클로페낙),"[656, 866, 216, 214]",K-004543-012420-016551-021771_0_2_0_2_70_000_200.png-K-004543-1090.png
1091,1091,K-004543-012420-016551-021771_0_2_0_2_75_000_200.png,K-004543,에어탈정(아세클로페낙),"[113, 191, 204, 199]",K-004543-012420-016551-021771_0_2_0_2_75_000_200.png-K-004543-1091.png
1092,1092,K-004543-012420-016551-021771_0_2_0_2_90_000_200.png,K-004543,에어탈정(아세클로페낙),"[129, 201, 207, 201]",K-004543-012420-016551-021771_0_2_0_2_90_000_200.png-K-004543-1092.png
1093,1093,K-004543-012420-016551-021771_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[169, 892, 194, 186]",K-004543-012420-016551-021771_0_2_0_2_70_000_200.png-K-012420-1093.png
1094,1094,K-004543-012420-016551-021771_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[597, 189, 184, 180]",K-004543-012420-016551-021771_0_2_0_2_75_000_200.png-K-012420-1094.png
1095,1095,K-004543-012420-016551-021771_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[627, 194, 186, 178]",K-004543-012420-016551-021771_0_2_0_2_90_000_200.png-K-012420-1095.png
1096,1096,K-004543-012420-016551-021771_0_2_0_2_70_000_200.png,K-016551,동아가바펜틴정 800mg,"[559, 284, 286, 473]",K-004543-012420-016551-021771_0_2_0_2_70_000_200.png-K-016551-1096.png
1097,1097,K-004543-012420-016551-021771_0_2_0_2_75_000_200.png,K-016551,동아가바펜틴정 800mg,"[122, 467, 282, 486]",K-004543-012420-016551-021771_0_2_0_2_75_000_200.png-K-016551-1097.png
1098,1098,K-004543-012420-016551-021771_0_2_0_2_90_000_200.png,K-016551,동아가바펜틴정 800mg,"[150, 512, 284, 479]",K-004543-012420-016551-021771_0_2_0_2_90_000_200.png-K-016551-1098.png
1099,1099,K-004543-012420-016551-021771_0_2_0_2_70_000_200.png,K-021771,라비에트정 20mg,"[145, 309, 188, 182]",K-004543-012420-016551-021771_0_2_0_2_70_000_200.png-K-021771-1099.png
1100,1100,K-004543-012420-016551-021771_0_2_0_2_75_000_200.png,K-021771,라비에트정 20mg,"[642, 782, 191, 188]",K-004543-012420-016551-021771_0_2_0_2_75_000_200.png-K-021771-1100.png
1101,1101,K-004543-012420-016551-021771_0_2_0_2_90_000_200.png,K-021771,라비에트정 20mg,"[670, 814, 189, 184]",K-004543-012420-016551-021771_0_2_0_2_90_000_200.png-K-021771-1101.png
1102,1102,K-004543-012420-016551-024850_0_2_0_2_70_000_200.png,K-004543,에어탈정(아세클로페낙),"[658, 861, 214, 213]",K-004543-012420-016551-024850_0_2_0_2_70_000_200.png-K-004543-1102.png
1103,1103,K-004543-012420-016551-024850_0_2_0_2_75_000_200.png,K-004543,에어탈정(아세클로페낙),"[112, 194, 203, 199]",K-004543-012420-016551-024850_0_2_0_2_75_000_200.png-K-004543-1103.png
1104,1104,K-004543-012420-016551-024850_0_2_0_2_90_000_200.png,K-004543,에어탈정(아세클로페낙),"[129, 204, 207, 201]",K-004543-012420-016551-024850_0_2_0_2_90_000_200.png-K-004543-1104.png
1105,1105,K-004543-012420-016551-024850_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[170, 892, 194, 186]",K-004543-012420-016551-024850_0_2_0_2_70_000_200.png-K-012420-1105.png
1106,1106,K-004543-012420-016551-024850_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[598, 190, 183, 179]",K-004543-012420-016551-024850_0_2_0_2_75_000_200.png-K-012420-1106.png
1107,1107,K-004543-012420-016551-024850_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[627, 194, 196, 177]",K-004543-012420-016551-024850_0_2_0_2_90_000_200.png-K-012420-1107.png
1108,1108,K-004543-012420-016551-024850_0_2_0_2_70_000_200.png,K-016551,동아가바펜틴정 800mg,"[574, 227, 285, 467]",K-004543-012420-016551-024850_0_2_0_2_70_000_200.png-K-016551-1108.png
1109,1109,K-004543-012420-016551-024850_0_2_0_2_75_000_200.png,K-016551,동아가바펜틴정 800mg,"[101, 531, 287, 487]",K-004543-012420-016551-024850_0_2_0_2_75_000_200.png-K-016551-1109.png
1110,1110,K-004543-012420-016551-024850_0_2_0_2_90_000_200.png,K-016551,동아가바펜틴정 800mg,"[134, 576, 283, 483]",K-004543-012420-016551-024850_0_2_0_2_90_000_200.png-K-016551-1110.png
1111,1111,K-004543-012420-016551-024850_0_2_0_2_70_000_200.png,K-024850,놀텍정 10mg,"[142, 280, 240, 225]",K-004543-012420-016551-024850_0_2_0_2_70_000_200.png-K-024850-1111.png
1112,1112,K-004543-012420-016551-024850_0_2_0_2_75_000_200.png,K-024850,놀텍정 10mg,"[589, 760, 244, 237]",K-004543-012420-016551-024850_0_2_0_2_75_000_200.png-K-024850-1112.png
1113,1113,K-004543-012420-016551-024850_0_2_0_2_90_000_200.png,K-024850,놀텍정 10mg,"[617, 791, 246, 238]",K-004543-012420-016551-024850_0_2_0_2_90_000_200.png-K-024850-1113.png
1114,1114,K-004543-012420-016551-033208_0_2_0_2_70_000_200.png,K-004543,에어탈정(아세클로페낙),"[639, 897, 216, 212]",K-004543-012420-016551-033208_0_2_0_2_70_000_200.png-K-004543-1114.png
1115,1115,K-004543-012420-016551-033208_0_2_0_2_75_000_200.png,K-004543,에어탈정(아세클로페낙),"[130, 164, 202, 197]",K-004543-012420-016551-033208_0_2_0_2_75_000_200.png-K-004543-1115.png
1116,1116,K-004543-012420-016551-033208_0_2_0_2_90_000_200.png,K-004543,에어탈정(아세클로페낙),"[147, 167, 207, 200]",K-004543-012420-016551-033208_0_2_0_2_90_000_200.png-K-004543-1116.png
1117,1117,K-004543-012420-016551-033208_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[166, 902, 190, 185]",K-004543-012420-016551-033208_0_2_0_2_70_000_200.png-K-012420-1117.png
1118,1118,K-004543-012420-016551-033208_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[606, 182, 180, 179]",K-004543-012420-016551-033208_0_2_0_2_75_000_200.png-K-012420-1118.png
1119,1119,K-004543-012420-016551-033208_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[633, 185, 186, 178]",K-004543-012420-016551-033208_0_2_0_2_90_000_200.png-K-012420-1119.png
1120,1120,K-004543-012420-016551-033208_0_2_0_2_70_000_200.png,K-016551,동아가바펜틴정 800mg,"[543, 205, 299, 455]",K-004543-012420-016551-033208_0_2_0_2_70_000_200.png-K-016551-1120.png
1121,1121,K-004543-012420-016551-033208_0_2_0_2_75_000_200.png,K-016551,동아가바펜틴정 800mg,"[115, 562, 306, 483]",K-004543-012420-016551-033208_0_2_0_2_75_000_200.png-K-016551-1121.png
1122,1122,K-004543-012420-016551-033208_0_2_0_2_90_000_200.png,K-016551,동아가바펜틴정 800mg,"[146, 613, 302, 470]",K-004543-012420-016551-033208_0_2_0_2_90_000_200.png-K-016551-1122.png
1123,1123,K-004543-012420-016551-033208_0_2_0_2_70_000_200.png,K-033208,에스원엠프정 20mg,"[173, 291, 206, 198]",K-004543-012420-016551-033208_0_2_0_2_70_000_200.png-K-033208-1123.png
1124,1124,K-004543-012420-016551-033208_0_2_0_2_75_000_200.png,K-033208,에스원엠프정 20mg,"[594, 778, 211, 202]",K-004543-012420-016551-033208_0_2_0_2_75_000_200.png-K-033208-1124.png
1125,1125,K-004543-012420-016551-033208_0_2_0_2_90_000_200.png,K-033208,에스원엠프정 20mg,"[621, 811, 210, 201]",K-004543-012420-016551-033208_0_2_0_2_90_000_200.png-K-033208-1125.png
1126,1126,K-004543-012420-016551-044199_0_2_0_2_70_000_200.png,K-004543,에어탈정(아세클로페낙),"[639, 896, 216, 214]",K-004543-012420-016551-044199_0_2_0_2_70_000_200.png-K-004543-1126.png
1127,1127,K-004543-012420-016551-044199_0_2_0_2_75_000_200.png,K-004543,에어탈정(아세클로페낙),"[127, 163, 205, 197]",K-004543-012420-016551-044199_0_2_0_2_75_000_200.png-K-004543-1127.png
1128,1128,K-004543-012420-016551-044199_0_2_0_2_90_000_200.png,K-004543,에어탈정(아세클로페낙),"[145, 167, 209, 201]",K-004543-012420-016551-044199_0_2_0_2_90_000_200.png-K-004543-1128.png
1129,1129,K-004543-012420-016551-044199_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[164, 901, 193, 186]",K-004543-012420-016551-044199_0_2_0_2_70_000_200.png-K-012420-1129.png
1130,1130,K-004543-012420-016551-044199_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[606, 182, 180, 178]",K-004543-012420-016551-044199_0_2_0_2_75_000_200.png-K-012420-1130.png
1131,1131,K-004543-012420-016551-044199_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[632, 185, 186, 178]",K-004543-012420-016551-044199_0_2_0_2_90_000_200.png-K-012420-1131.png
1132,1132,K-004543-012420-016551-044199_0_2_0_2_70_000_200.png,K-016551,동아가바펜틴정 800mg,"[581, 184, 281, 460]",K-004543-012420-016551-044199_0_2_0_2_70_000_200.png-K-016551-1132.png
1133,1133,K-004543-012420-016551-044199_0_2_0_2_75_000_200.png,K-016551,동아가바펜틴정 800mg,"[96, 574, 281, 497]",K-004543-012420-016551-044199_0_2_0_2_75_000_200.png-K-016551-1133.png
1134,1134,K-004543-012420-016551-044199_0_2_0_2_90_000_200.png,K-016551,동아가바펜틴정 800mg,"[127, 628, 284, 486]",K-004543-012420-016551-044199_0_2_0_2_90_000_200.png-K-016551-1134.png
1135,1135,K-004543-012420-016551-044199_0_2_0_2_70_000_200.png,K-044199,케이캡정 50mg,"[161, 307, 278, 145]",K-004543-012420-016551-044199_0_2_0_2_70_000_200.png-K-044199-1135.png
1136,1136,K-004543-012420-016551-044199_0_2_0_2_75_000_200.png,K-044199,케이캡정 50mg,"[532, 819, 291, 146]",K-004543-012420-016551-044199_0_2_0_2_75_000_200.png-K-044199-1136.png
1137,1137,K-004543-012420-016551-044199_0_2_0_2_90_000_200.png,K-044199,케이캡정 50mg,"[559, 852, 284, 141]",K-004543-012420-016551-044199_0_2_0_2_90_000_200.png-K-044199-1137.png
1138,1138,K-004543-016548-018110-023203_0_2_0_2_70_000_200.png,K-004543,에어탈정(아세클로페낙),"[679, 868, 220, 213]",K-004543-016548-018110-023203_0_2_0_2_70_000_200.png-K-004543-1138.png
1139,1139,K-004543-016548-018110-023203_0_2_0_2_75_000_200.png,K-004543,에어탈정(아세클로페낙),"[89, 188, 204, 200]",K-004543-016548-018110-023203_0_2_0_2_75_000_200.png-K-004543-1139.png
1140,1140,K-004543-016548-018110-023203_0_2_0_2_90_000_200.png,K-004543,에어탈정(아세클로페낙),"[106, 197, 208, 201]",K-004543-016548-018110-023203_0_2_0_2_90_000_200.png-K-004543-1140.png
1141,1141,K-004543-016548-018110-023203_0_2_0_2_70_000_200.png,K-016548,가바토파정 100mg,"[127, 892, 243, 240]",K-004543-016548-018110-023203_0_2_0_2_70_000_200.png-K-016548-1141.png
1142,1142,K-004543-016548-018110-023203_0_2_0_2_75_000_200.png,K-016548,가바토파정 100mg,"[591, 133, 230, 227]",K-004543-016548-018110-023203_0_2_0_2_75_000_200.png-K-016548-1142.png
